provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox
KT_AR,Velo und E-Bike Stationen Kt AR,ch.geoportal.verkehr.1607.0.velo_und_ebike_stationen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Velo und E-Bike Stationen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.1607.0.velo_und_ebike_stationen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte zeigt die Velo und E-Bike Stationen vom Kanton AR.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.verkehr.1607.0.velo_und_ebike_stationen_kt_ar&mapId=1607&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Veranstaltungen Hinweiskarte Kt SG,ch.geoportal.umwelt_naturschutz.1088.0.veranstaltungen_hinweiskarte_kt_sg,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Veranstaltungen Hinweiskarte Kt SG||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.1088.0.veranstaltungen_hinweiskarte_kt_sg||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Die unverbindliche Hinweiskarte zeigt, ob sich ein Gebiet für ein Jugendlager, einen Geocache oder für eine andere Veranstaltung eignen dürfte. Sie basiert auf Inventaren, dem kantonalen Richtplan, Schutzverordnungen, Waldentwicklungsplänen und weiteren Grundlagen. Die Datensätze sind teilweise nicht vollständig. Das Kantonsforstamt steht für Fragen und Vorprüfungen gerne zur Verfügung (www.wald.sg.ch). Für jede melde- oder bewilligungspflichtige Veranstaltung nach Waldgesetzgebung ist eine individuelle Abklärung erforderlich.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.umwelt_naturschutz.1088.0.veranstaltungen_hinweiskarte_kt_sg&mapId=1088&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Verkehrsunfälle CH,ch.geoportal.verkehr.1899.0.verkehrsunfaelle_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Verkehrsunfälle CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.1899.0.verkehrsunfaelle_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Geodaten des Bundesamtes für Kommunikation, als WMS der swisstopo bezogen. Visualisierung der anonymisierten und lokalisierten Strassenverkehrsunfälle mit Personenschaden seit 2011. Verfügbar sind zu einem Strassenverkehrsunfall das Jahr, der Monat, der Wochentag, die Unfallstunde, die Strassenart, der Unfalltyp und die Unfallschwerekategorie.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.verkehr.1899.0.verkehrsunfaelle_ch&mapId=1899&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Vernetzung Umland 2005 Kt AR,ch.geoportal.gewaesser.189.0.vernetzung_umland_2005_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vernetzung Umland 2005 Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.gewaesser.189.0.vernetzung_umland_2005_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Fliessgewässer, Ökomorphologie Stand 2005: Diese Karte zeigt die Vernetzung des Gewässers und des Uferbereiches mit dem nahen Umland. Das Spektrum reicht von heute bereits guter Vernetzung bis zu fehlender Vernetzung ohne Aufwertungsmöglichkeit.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.gewaesser.189.0.vernetzung_umland_2005_kt_ar&mapId=189&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Vogelstandorte Alpensegler Kt,ch.geoportal.wald_flora_fauna.142.0.vogelstandorte_alpensegler_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Alpensegler Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.142.0.vogelstandorte_alpensegler_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte zeigt die Standorte der Alpensegler im Kanton AR.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.142.0.vogelstandorte_alpensegler_kt&mapId=142&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Vogelstandorte Mauersegler Kt,ch.geoportal.wald_flora_fauna.139.0.vogelstandorte_mauersegler_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Mauersegler Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.139.0.vogelstandorte_mauersegler_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte zeigt die Standorte der Mauersegler in den Kantonen AR und AI.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.139.0.vogelstandorte_mauersegler_kt&mapId=139&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Vogelstandorte Mehlschwalben Kt,ch.geoportal.wald_flora_fauna.578.0.vogelstandorte_mehlschwalben_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Mehlschwalben Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.578.0.vogelstandorte_mehlschwalben_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte zeigt die Standorte der Mehlschwalben in den Kantonen AR und AI.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.578.0.vogelstandorte_mehlschwalben_kt&mapId=578&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Vogelstandorte Rauchschwalben Kt,ch.geoportal.wald_flora_fauna.580.0.vogelstandorte_rauchschwalben_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Vogelstandorte Rauchschwalben Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.580.0.vogelstandorte_rauchschwalben_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte zeigt die Standorte der Rauchschwalben in den Kantonen AR und AI.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.580.0.vogelstandorte_rauchschwalben_kt&mapId=580&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Waldfunktionen Kt AR,ch.geoportal.wald_flora_fauna.661.0.waldfunktionen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldfunktionen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.661.0.waldfunktionen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Die Karte stellt den Wald mit Vorrangfunktionen aus der Waldentwicklungsplanung der Kanton Appenzell Ausserrhoden dar.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.661.0.waldfunktionen_kt_ar&mapId=661&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Waldgesellschaften Kt AR,ch.geoportal.wald_flora_fauna.688.0.waldgesellschaften_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldgesellschaften Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.688.0.waldgesellschaften_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Waldstandortskartierung Kanton Appenzell Ausserrhoden. In der vegetationskundlichen Standortskarte wird das Vorkommen und die Ausdehnung der Waldgesellschaften (potentiell natürliche Vegetation) flächenmässig wiedergegeben.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.688.0.waldgesellschaften_kt_ar&mapId=688&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Waldreservate Kt AR,ch.geoportal.wald_flora_fauna.806.0.waldreservate_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Waldreservate Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.wald_flora_fauna.806.0.waldreservate_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Die Karte stellt die Waldreservate in den Kantonen Appenzell ausserrhoden dar.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.wald_flora_fauna.806.0.waldreservate_kt_ar&mapId=806&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,"Wanderwege, kantonal Kt AR",ch.geoportal.verkehr.20.0.wanderwege_kantonal_kt_ar,"https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wanderwege, kantonal Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.verkehr.20.0.wanderwege_kantonal_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4",KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Diese Karte stellt das Wanderwegenetz des Kantons AR dar.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.verkehr.20.0.wanderwege_kantonal_kt_ar&mapId=20&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser Extremereignisse (EHQ) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.261.0.wasser_extremereignisse_ehq_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser Extremereignisse (EHQ) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.261.0.wasser_extremereignisse_ehq_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.geologie_boden_naturbedingte_risiken.261.0.wasser_extremereignisse_ehq_kt&mapId=261&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser häufige Ereignisse (30-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.422.0.wasser_haeufige_ereignisse_30j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser häufige Ereignisse (30-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.422.0.wasser_haeufige_ereignisse_30j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.geologie_boden_naturbedingte_risiken.422.0.wasser_haeufige_ereignisse_30j_kt&mapId=422&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasserkraftpotential Kt AR,ch.geoportal.ver_entsorgung_kommunikation.171.0.wasserkraftpotential_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasserkraftpotential Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.171.0.wasserkraftpotential_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Die Karte Wasserkraftpotential zeigt die Kleinwasserkraftpotentiale der Gewässer.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.ver_entsorgung_kommunikation.171.0.wasserkraftpotential_kt_ar&mapId=171&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser sehr seltene Ereignisse (300-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.424.0.wasser_sehr_seltene_ereignisse_300j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser sehr seltene Ereignisse (300-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.424.0.wasser_sehr_seltene_ereignisse_300j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.geologie_boden_naturbedingte_risiken.424.0.wasser_sehr_seltene_ereignisse_300j_kt&mapId=424&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser seltene Ereignisse (100-j.) Kt,ch.geoportal.geologie_boden_naturbedingte_risiken.423.0.wasser_seltene_ereignisse_100j_kt,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser seltene Ereignisse (100-j.) Kt||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.geologie_boden_naturbedingte_risiken.423.0.wasser_seltene_ereignisse_100j_kt||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Die Intensitätskarte stellt die einwirkende Intensität (schwach, mittel, stark) gemäss den vom Bund festgelegten Stufen dar.","Naturgefahren, Bundesstufen",https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.geologie_boden_naturbedingte_risiken.423.0.wasser_seltene_ereignisse_100j_kt&mapId=423&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser Werkplan (ausser Betrieb) Gde,ch.geoportal.ver_entsorgung_kommunikation.1295.0.wasser_werkplan_ausser_betrieb_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser Werkplan (ausser Betrieb) Gde||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.1295.0.wasser_werkplan_ausser_betrieb_gde||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Diese Karte zeigt die ausser Betrieb gesetzten Elemente der Werkleitungen der Wasserversorgung an. Es wird die Versorgung von Trinkwasser (teilweise mit Hausanschluss), Betriebswasser, Brauchwasser und Löschwasser dargestellt. Darin ersichtlich sind unter anderem Hydranten, Schieber, Brunnen und Pumpwerke. Die Leitungen werden nach Druckzone unterschieden.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.ver_entsorgung_kommunikation.1295.0.wasser_werkplan_ausser_betrieb_gde&mapId=1295&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wasser Werkplan Gde,ch.geoportal.ver_entsorgung_kommunikation.114.0.wasser_werkplan_gde,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wasser Werkplan Gde||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.114.0.wasser_werkplan_gde||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Diese Karte zeigt die Werkleitungen der Wasserversorgung an. Es wird die Versorgung von Trinkwasser (teilweise mit Hausanschluss), Betriebswasser, Brauchwasser und Löschwasser dargestellt. Darin ersichtlich sind unter anderem Hydranten, Schieber, Brunnen und Pumpwerke. Die Leitungen werden nach Druckzone unterschieden.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.ver_entsorgung_kommunikation.114.0.wasser_werkplan_gde&mapId=114&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wildruhezonen Kt AR,ch.geoportal.umwelt_naturschutz.164.0.wildruhezonen_kt_ar,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wildruhezonen Kt AR||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.164.0.wildruhezonen_kt_ar||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,Die Karte zeigt die Wildruhezonen sowie die Wander- und Radwege im Kanton AR.,,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.umwelt_naturschutz.164.0.wildruhezonen_kt_ar&mapId=164&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Wildtierschutzgebiete CH,ch.geoportal.umwelt_naturschutz.1035.0.wildtierschutzgebiete_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Wildtierschutzgebiete CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.umwelt_naturschutz.1035.0.wildtierschutzgebiete_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Geodaten des Bundesamtes für Umwelt, als WMS der swisstopo bezogen. Wildtierschutzgebiete haben den Schutz ausgewählter Säugetiere und Vögel sowie ihrer Lebensräume zum Ziel. Schneesportarten dürfen nur auf markierten Routen ausgeübt werden. Damit gelten für Schneesportler die gleichen Zutrittsbeschränkungen wie für rechtsverbindliche Wildruhezonen mit Routengebot. Innerhalb von rechtsverbindlichen Wildruhezonen und Wildtierschutzgebieten dürfen nur die in der Karte eingezeichneten erlaubten Routen und Wege begangen werden. Nicht eingezeichnet sind präparierte (Langlauf-)Loipen, Winterwanderwege und im Winter geräumte oder befahrbare Strassen. Diese dürfen von Schneesportlern selbstverständlich begangen werden. Skilifte oder Luftseilbahnen sind in Wildtierschutzgebieten (eidg. Jagdbanngebieten) eingetragen. Sie geben an, wo sich Infrastrukturen befinden, die von Schneesportlern zusammen mit den dazugehörigen Skipisten benutzt werden dürfen. Skipisten sind nicht eingezeichnet. Die Kampagne ""Respektiere deine Grenzen"" setzt sich für den Schutz der Wildtiere und die Bekanntmachung der Wildtierschutzgebiete in der Bevölkerung ein.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.umwelt_naturschutz.1035.0.wildtierschutzgebiete_ch&mapId=1035&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Windenergieanlagen CH,ch.geoportal.ver_entsorgung_kommunikation.1047.0.windenergieanlagen_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Windenergieanlagen CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.1047.0.windenergieanlagen_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Geodaten des Bundesamtes für Energie, als WMS der swisstopo bezogen. Windenergieanlagen nutzen die kinetische Energie der anströmenden Luft zur Rotation der Flügel. Die auf diese Weise erzeugte mechanische Energie wird von einem Generator in elektrische Energie umgewandelt.Die erste Windenergieanlage der Schweiz wurde 1986 beim Soolhof (Langenbruck, BL) mit einer Leistung von 28 kW in Betrieb genommen. 2013 gibt es insgesamt 34 Windenergieanlagen, die rund 85 Gigawattstunden (GWh) Windstrom produzieren. Der grösste Windpark befindet sich auf dem Mont Crosin im Berner Jura bei St. Imier: Hier stehen 16 Windturbinen mit einer Gesamtleistung von 23,6 MW. Weitere Grossanlagen stehen u.a. im Rhonetal (VS), bei Entlebuch (LU) und auf dem Gütsch ob Andermatt (UR). In der Schweiz kann sich die Windenergie noch stark entwickeln. So sollen Windenergieanlagen bis zum Jahr 2020 rund 600 GWh und bis 2050 etwa 4‘000 GWh Strom pro Jahr produzieren. Geeignete Standorte befinden sich auf den Jurahöhen, aber auch in den Alpen und Voralpen und im westlichen Mittelland. Die Geofachdaten «Windenergieanlagen» dokumentieren den aktuellen Bestand der Windenergieanlagen der Schweiz. Sämtliche Informationen basieren auf den Auskünften der Anlagenbetreibenden. Die Angaben dienen als Informationsmaterial für die Öffentlichkeit und stellen keine amtliche Auskunft oder rechtsverbindliche Aussage dar.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.ver_entsorgung_kommunikation.1047.0.windenergieanlagen_ch&mapId=1047&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
KT_AR,Windgeschwindigkeit 100 m Höhe CH,ch.geoportal.ver_entsorgung_kommunikation.1511.0.windgeschwindigkeit_100_m_hoehe_ch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Windgeschwindigkeit 100 m Höhe CH||https://www.geoportal.ch/services/wms/ktar?||ch.geoportal.ver_entsorgung_kommunikation.1511.0.windgeschwindigkeit_100_m_hoehe_ch||1.3.0&E=2748914.151666428&N=1247332.0386990793&zoom=4,KT_AR/WMS Geoportal.ch/ch.geoportal.ktar,ch.geoportal.ktar,"Geodaten des Bundesamtes für Energie, als WMS der swisstopo bezogen. Der Windatlas Schweiz beschreibt die Windverhältnisse auf fünf Höhen über Grund: 50, 75, 100, 125 und 150 m. Die Daten basieren auf einer schweizweiten Modellierung mit einer horizontalen Gitterweite von 100 m. In der Karte ist für jeden Gitterpunkt der modellierte Jahresmittelwert der Windgeschwindigkeit dargestellt. Die Verteilung der Windgeschwindigkeiten in Windgeschwindigkeitsklassen kann mit den Weibullparametern A (Skalenparameter) und k (Formparameter) angenähert werden. Aus den Weibullparametern kann nicht direkt auf den Mittelwert der Windgeschwindigkeit geschlossen werden, da es sich um eine Annäherung an eine Windverteilung handelt und diese nicht für jeden Standort ausreichend wiedergegeben werden kann. Die Windrose zeigt die relative Häufigkeit der modellierten Windrichtungen. Pro Sektor sind die gemittelten Windgeschwindigkeiten und zugehörigen Weibullparameter ersichtlich. Für die Berechnung der Windgeschwindigkeiten und Windrichtungen sind langjährige Messungen in die Modellierung eingeflossen. Da die Messpunkte schweizweit nicht überall in einer angemessenen Dichte vorhanden sind und Ungenauigkeiten bei der Modellierung von Windströmungen im komplexen Gelände auftreten, sind die Resultate mit Unsicherheiten behaftet. Die Grössenordnung der Unsicherheiten liegen im Jurabogen bei bis zu +/- 0.5m/s, im Mittelland bei bis zu +/- 0.7m/s, in den Voralpen bei bis zu +/- 0.5m/s und in den Alpen bei bis zu +/- 1.3m/s. Für die Karten ab 100m Höhe über Grund stehen markant weniger Messungen für die Modellierung zu Verfügung. Dies resultiert in einer höheren Unsicherheit der Ergebnisse. Die Angaben sind als grobe Einschätzung der Windverhältnisse zu verstehen. Bei Interesse an einer Standortentwicklung ist eine Messung vor Ort unumgänglich.",,https://www.geoportal.ch/services/wms/ktar?request=GetLegendGraphic&version=1.3.0&layer=ch.geoportal.ver_entsorgung_kommunikation.1511.0.windgeschwindigkeit_100_m_hoehe_ch&mapId=1511&filterIds=&format=image/png,,https://www.geoportal.ch/services/wms/ktar,https://metadata.geoportal.ch,,WMS,4,47.36,9.41,9.178 47.238 9.644 47.478
